% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
35.5	35.75	6	1	1	3	10	21020	10	21020	0.00969501	0.00498932	0.00399571	0.0139943	2102	417.421	1706	2498	
35.75	36	6	1	1	3	10	21020	10	21020	0.00969501	0.00498932	0.00399571	0.0139943	2102	417.421	1706	2498	
36	36.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
36.25	36.5	6	1	1	3	10	21020	10	21020	0.00969501	0.00635977	0.00399571	0.0209943	2102	417.421	1706	2498	
36.5	36.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
36.75	37	6	1	1	3	10	21020	10	21020	0.00969501	0.00635977	0.00399571	0.0209943	2102	417.421	1706	2498	
37	37.25	6	1	1	3	10	21020	10	21020	0.00969501	0.00498932	0.00399571	0.0139943	2102	417.421	1706	2498	
37.25	37.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
37.5	37.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
37.75	38	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
38	38.25	6	1	1	3	10	21020	10	21020	0.00969501	0.00635977	0.00399571	0.0209943	2102	417.421	1706	2498	
38.25	38.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
38.5	38.75	6	1	1	3	10	21020	10	21020	0.00969501	0.00635977	0.00399571	0.0209943	2102	417.421	1706	2498	
38.75	39	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
39	39.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
39.25	39.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
39.5	39.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
