% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
124.211	8	1	12422	2	1	28	9422	0	0	0
124.221	8	1	12423	2	1	28	9422	0	0	0
124.261	8	1	12427	2	1	28	9422	0	0	0
124.271	8	1	12428	2	1	28	9422	0	0	0
124.311	8	1	12432	2	1	28	9422	0	0	0
124.321	8	1	12433	2	1	28	9422	0	0	0
124.361	8	1	12437	2	1	28	9422	0	0	0
124.371	8	1	12438	2	1	28	9422	0	0	0
124.411	8	1	12442	2	1	28	9422	0	0	0
124.421	8	1	12443	2	1	28	9422	0	0	0
124.461	8	1	12447	2	1	28	9422	0	0	0
124.471	8	1	12448	2	1	28	9422	0	0	0
124.511	8	1	12452	2	1	28	9422	0	0	0
124.521	8	1	12453	2	1	28	9422	0	0	0
124.561	8	1	12457	2	1	28	9422	0	0	0
124.571	8	1	12458	2	1	28	9422	0	0	0
124.611	8	1	12462	2	1	28	9422	0	0	0
124.621	8	1	12463	2	1	28	9422	0	0	0
124.661	8	1	12467	2	1	28	9422	0	0	0
124.671	8	1	12468	2	1	28	9422	0	0	0
124.711	8	1	12472	2	1	28	9422	0	0	0
124.721	8	1	12473	2	1	28	9422	0	0	0
124.761	8	1	12477	2	1	28	9422	0	0	0
124.771	8	1	12478	2	1	28	9422	0	0	0
124.811	8	1	12482	2	1	28	9422	0	0	0
124.821	8	1	12483	2	1	28	9422	0	0	0
124.861	8	1	12487	2	1	28	9422	0	0	0
124.871	8	1	12488	2	1	28	9422	0	0	0
124.911	8	1	12492	2	1	28	9422	0	0	0
124.921	8	1	12493	2	1	28	9422	0	0	0
124.961	8	1	12497	2	1	28	9422	0	0	0
124.971	8	1	12498	2	1	28	9422	0	0	0
125.011	8	1	12502	2	1	28	9422	0	0	0
125.021	8	1	12503	2	1	28	9422	0	0	0
125.061	8	1	12507	2	1	28	9422	0	0	0
125.071	8	1	12508	2	1	28	9422	0	0	0
125.111	8	1	12512	2	1	28	9422	0	0	0
125.121	8	1	12513	2	1	28	9422	0	0	0
125.161	8	1	12517	2	1	28	9422	0	0	0
125.171	8	1	12518	2	1	28	9422	0	0	0
125.211	8	1	12522	2	1	28	9422	0	0	0
125.221	8	1	12523	2	1	28	9422	0	0	0
125.261	8	1	12527	2	1	28	9422	0	0	0
125.271	8	1	12528	2	1	28	9422	0	0	0
125.311	8	1	12532	2	1	28	9422	0	0	0
125.321	8	1	12533	2	1	28	9422	0	0	0
125.361	8	1	12537	2	1	28	9422	0	0	0
125.371	8	1	12538	2	1	28	9422	0	0	0
125.411	8	1	12542	2	1	28	9422	0	0	0
125.421	8	1	12543	2	1	28	9422	0	0	0
125.461	8	1	12547	2	1	28	9422	0	0	0
125.471	8	1	12548	2	1	28	9422	0	0	0
125.511	8	1	12552	2	1	28	9422	0	0	0
125.521	8	1	12553	2	1	28	9422	0	0	0
125.561	8	1	12557	2	1	28	9422	0	0	0
125.571	8	1	12558	2	1	28	9422	0	0	0
125.611	8	1	12562	2	1	28	9422	0	0	0
125.621	8	1	12563	2	1	28	9422	0	0	0
125.661	8	1	12567	2	1	28	9422	0	0	0
125.671	8	1	12568	2	1	28	9422	0	0	0
125.711	8	1	12572	2	1	28	9422	0	0	0
125.721	8	1	12573	2	1	28	9422	0	0	0
125.761	8	1	12577	2	1	28	9422	0	0	0
125.771	8	1	12578	2	1	28	9422	0	0	0
125.811	8	1	12582	2	1	28	9422	0	0	0
125.821	8	1	12583	2	1	28	9422	0	0	0
125.861	8	1	12587	2	1	28	9422	0	0	0
125.871	8	1	12588	2	1	28	9422	0	0	0
125.911	8	1	12592	2	1	28	9422	0	0	0
125.921	8	1	12593	2	1	28	9422	0	0	0
125.961	8	1	12597	2	1	28	9422	0	0	0
125.971	8	1	12598	2	1	28	9422	0	0	0
126.011	8	1	12602	2	1	28	9422	0	0	0
126.021	8	1	12603	2	1	28	9422	0	0	0
126.061	8	1	12607	2	1	28	9422	0	0	0
126.071	8	1	12608	2	1	28	9422	0	0	0
126.111	8	1	12612	2	1	28	9422	0	0	0
126.121	8	1	12613	2	1	28	9422	0	0	0
126.161	8	1	12617	2	1	28	9422	0	0	0
126.171	8	1	12618	2	1	28	9422	0	0	0
126.211	8	1	12622	2	1	28	9422	0	0	0
126.221	8	1	12623	2	1	28	9422	0	0	0
126.261	8	1	12627	2	1	28	9422	0	0	0
126.271	8	1	12628	2	1	28	9422	0	0	0
126.311	8	1	12632	2	1	28	9422	0	0	0
126.321	8	1	12633	2	1	28	9422	0	0	0
126.361	8	1	12637	2	1	28	9422	0	0	0
126.371	8	1	12638	2	1	28	9422	0	0	0
126.411	8	1	12642	2	1	28	9422	0	0	0
126.421	8	1	12643	2	1	28	9422	0	0	0
126.461	8	1	12647	2	1	28	9422	0	0	0
126.471	8	1	12648	2	1	28	9422	0	0	0
126.511	8	1	12652	2	1	28	9422	0	0	0
126.521	8	1	12653	2	1	28	9422	0	0	0
126.561	8	1	12657	2	1	28	9422	0	0	0
126.571	8	1	12658	2	1	28	9422	0	0	0
126.611	8	1	12662	2	1	28	9422	0	0	0
126.621	8	1	12663	2	1	28	9422	0	0	0
126.661	8	1	12667	2	1	28	9422	0	0	0
126.671	8	1	12668	2	1	28	9422	0	0	0
126.711	8	1	12672	2	1	28	9422	0	0	0
126.721	8	1	12673	2	1	28	9422	0	0	0
126.761	8	1	12677	2	1	28	9422	0	0	0
126.771	8	1	12678	2	1	28	9422	0	0	0
126.811	8	1	12682	2	1	28	9422	0	0	0
126.821	8	1	12683	2	1	28	9422	0	0	0
126.861	8	1	12687	2	1	28	9422	0	0	0
126.871	8	1	12688	2	1	28	9422	0	0	0
126.911	8	1	12692	2	1	28	9422	0	0	0
126.921	8	1	12693	2	1	28	9422	0	0	0
126.961	8	1	12697	2	1	28	9422	0	0	0
126.971	8	1	12698	2	1	28	9422	0	0	0
127.011	8	1	12702	2	1	28	9422	0	0	0
127.021	8	1	12703	2	1	28	9422	0	0	0
127.061	8	1	12707	2	1	28	9422	0	0	0
127.071	8	1	12708	2	1	28	9422	0	0	0
127.111	8	1	12712	2	1	28	9422	0	0	0
127.121	8	1	12713	2	1	28	9422	0	0	0
127.161	8	1	12717	2	1	28	9422	0	0	0
127.171	8	1	12718	2	1	28	9422	0	0	0
127.211	8	1	12722	2	1	28	9422	0	0	0
127.221	8	1	12723	2	1	28	9422	0	0	0
127.261	8	1	12727	2	1	28	9422	0	0	0
127.271	8	1	12728	2	1	28	9422	0	0	0
127.311	8	1	12732	2	1	28	9422	0	0	0
127.321	8	1	12733	2	1	28	9422	0	0	0
127.361	8	1	12737	2	1	28	9422	0	0	0
127.371	8	1	12738	2	1	28	9422	0	0	0
127.411	8	1	12742	2	1	28	9422	0	0	0
127.421	8	1	12743	2	1	28	9422	0	0	0
127.461	8	1	12747	2	1	28	9422	0	0	0
127.471	8	1	12748	2	1	28	9422	0	0	0
127.511	8	1	12752	2	1	28	9422	0	0	0
127.521	8	1	12753	2	1	28	9422	0	0	0
127.561	8	1	12757	2	1	28	9422	0	0	0
127.571	8	1	12758	2	1	28	9422	0	0	0
127.611	8	1	12762	2	1	28	9422	0	0	0
127.621	8	1	12763	2	1	28	9422	0	0	0
127.661	8	1	12767	2	1	28	9422	0	0	0
127.671	8	1	12768	2	1	28	9422	0	0	0
127.711	8	1	12772	2	1	28	9422	0	0	0
127.721	8	1	12773	2	1	28	9422	0	0	0
127.761	8	1	12777	2	1	28	9422	0	0	0
127.771	8	1	12778	2	1	28	9422	0	0	0
127.811	8	1	12782	2	1	28	9422	0	0	0
127.821	8	1	12783	2	1	28	9422	0	0	0
127.861	8	1	12787	2	1	28	9422	0	0	0
127.871	8	1	12788	2	1	28	9422	0	0	0
127.911	8	1	12792	2	1	28	9422	0	0	0
127.921	8	1	12793	2	1	28	9422	0	0	0
127.961	8	1	12797	2	1	28	9422	0	0	0
127.971	8	1	12798	2	1	28	9422	0	0	0
128.011	8	1	12802	2	1	28	9422	0	0	0
128.021	8	1	12803	2	1	28	9422	0	0	0
128.061	8	1	12807	2	1	28	9422	0	0	0
128.071	8	1	12808	2	1	28	9422	0	0	0
128.111	8	1	12812	2	1	28	9422	0	0	0
128.121	8	1	12813	2	1	28	9422	0	0	0
128.161	8	1	12817	2	1	28	9422	0	0	0
128.171	8	1	12818	2	1	28	9422	0	0	0
128.211	8	1	12822	2	1	28	9422	0	0	0
128.221	8	1	12823	2	1	28	9422	0	0	0
128.261	8	1	12827	2	1	28	9422	0	0	0
128.271	8	1	12828	2	1	28	9422	0	0	0
128.311	8	1	12832	2	1	28	9422	0	0	0
128.321	8	1	12833	2	1	28	9422	0	0	0
128.361	8	1	12837	2	1	28	9422	0	0	0
128.371	8	1	12838	2	1	28	9422	0	0	0
128.411	8	1	12842	2	1	28	9422	0	0	0
128.421	8	1	12843	2	1	28	9422	0	0	0
128.461	8	1	12847	2	1	28	9422	0	0	0
128.471	8	1	12848	2	1	28	9422	0	0	0
128.511	8	1	12852	2	1	28	9422	0	0	0
128.521	8	1	12853	2	1	28	9422	0	0	0
128.561	8	1	12857	2	1	28	9422	0	0	0
128.571	8	1	12858	2	1	28	9422	0	0	0
128.611	8	1	12862	2	1	28	9422	0	0	0
128.621	8	1	12863	2	1	28	9422	0	0	0
128.661	8	1	12867	2	1	28	9422	0	0	0
128.671	8	1	12868	2	1	28	9422	0	0	0
128.711	8	1	12872	2	1	28	9422	0	0	0
128.721	8	1	12873	2	1	28	9422	0	0	0
128.761	8	1	12877	2	1	28	9422	0	0	0
128.771	8	1	12878	2	1	28	9422	0	0	0
128.811	8	1	12882	2	1	28	9422	0	0	0
128.821	8	1	12883	2	1	28	9422	0	0	0
128.861	8	1	12887	2	1	28	9422	0	0	0
128.871	8	1	12888	2	1	28	9422	0	0	0
128.911	8	1	12892	2	1	28	9422	0	0	0
128.921	8	1	12893	2	1	28	9422	0	0	0
128.961	8	1	12897	2	1	28	9422	0	0	0
128.971	8	1	12898	2	1	28	9422	0	0	0
129.011	8	1	12902	2	1	28	9422	0	0	0
129.021	8	1	12903	2	1	28	9422	0	0	0
129.061	8	1	12907	2	1	28	9422	0	0	0
129.071	8	1	12908	2	1	28	9422	0	0	0
129.111	8	1	12912	2	1	28	9422	0	0	0
129.121	8	1	12913	2	1	28	9422	0	0	0
129.161	8	1	12917	2	1	28	9422	0	0	0
129.171	8	1	12918	2	1	28	9422	0	0	0
129.211	8	1	12922	2	1	28	9422	0	0	0
129.221	8	1	12923	2	1	28	9422	0	0	0
129.261	8	1	12927	2	1	28	9422	0	0	0
129.271	8	1	12928	2	1	28	9422	0	0	0
129.311	8	1	12932	2	1	28	9422	0	0	0
129.321	8	1	12933	2	1	28	9422	0	0	0
129.361	8	1	12937	2	1	28	9422	0	0	0
129.371	8	1	12938	2	1	28	9422	0	0	0
129.411	8	1	12942	2	1	28	9422	0	0	0
129.421	8	1	12943	2	1	28	9422	0	0	0
129.461	8	1	12947	2	1	28	9422	0	0	0
129.471	8	1	12948	2	1	28	9422	0	0	0
129.511	8	1	12952	2	1	28	9422	0	0	0
129.521	8	1	12953	2	1	28	9422	0	0	0
129.561	8	1	12957	2	1	28	9422	0	0	0
129.571	8	1	12958	2	1	28	9422	0	0	0
129.611	8	1	12962	2	1	28	9422	0	0	0
129.621	8	1	12963	2	1	28	9422	0	0	0
129.661	8	1	12967	2	1	28	9422	0	0	0
129.671	8	1	12968	2	1	28	9422	0	0	0
129.711	8	1	12972	2	1	28	9422	0	0	0
129.721	8	1	12973	2	1	28	9422	0	0	0
129.761	8	1	12977	2	1	28	9422	0	0	0
129.771	8	1	12978	2	1	28	9422	0	0	0
129.811	8	1	12982	2	1	28	9422	0	0	0
129.821	8	1	12983	2	1	28	9422	0	0	0
129.861	8	1	12987	2	1	28	9422	0	0	0
129.871	8	1	12988	2	1	28	9422	0	0	0
129.911	8	1	12992	2	1	28	9422	0	0	0
129.921	8	1	12993	2	1	28	9422	0	0	0
129.961	8	1	12997	2	1	28	9422	0	0	0
129.971	8	1	12998	2	1	28	9422	0	0	0
130.011	8	1	13002	2	1	28	9422	0	0	0
130.021	8	1	13003	2	1	28	9422	0	0	0
130.061	8	1	13007	2	1	28	9422	0	0	0
130.071	8	1	13008	2	1	28	9422	0	0	0
130.111	8	1	13012	2	1	28	9422	0	0	0
130.121	8	1	13013	2	1	28	9422	0	0	0
130.161	8	1	13017	2	1	28	9422	0	0	0
130.171	8	1	13018	2	1	28	9422	0	0	0
130.211	8	1	13022	2	1	28	9422	0	0	0
130.221	8	1	13023	2	1	28	9422	0	0	0
130.261	8	1	13027	2	1	28	9422	0	0	0
130.271	8	1	13028	2	1	28	9422	0	0	0
130.311	8	1	13032	2	1	28	9422	0	0	0
130.321	8	1	13033	2	1	28	9422	0	0	0
130.361	8	1	13037	2	1	28	9422	0	0	0
130.371	8	1	13038	2	1	28	9422	0	0	0
130.411	8	1	13042	2	1	28	9422	0	0	0
130.421	8	1	13043	2	1	28	9422	0	0	0
130.461	8	1	13047	2	1	28	9422	0	0	0
130.471	8	1	13048	2	1	28	9422	0	0	0
130.511	8	1	13052	2	1	28	9422	0	0	0
130.521	8	1	13053	2	1	28	9422	0	0	0
130.561	8	1	13057	2	1	28	9422	0	0	0
130.571	8	1	13058	2	1	28	9422	0	0	0
130.611	8	1	13062	2	1	28	9422	0	0	0
130.621	8	1	13063	2	1	28	9422	0	0	0
130.661	8	1	13067	2	1	28	9422	0	0	0
130.671	8	1	13068	2	1	28	9422	0	0	0
130.711	8	1	13072	2	1	28	9422	0	0	0
130.721	8	1	13073	2	1	28	9422	0	0	0
130.761	8	1	13077	2	1	28	9422	0	0	0
130.771	8	1	13078	2	1	28	9422	0	0	0
130.811	8	1	13082	2	1	28	9422	0	0	0
130.821	8	1	13083	2	1	28	9422	0	0	0
130.861	8	1	13087	2	1	28	9422	0	0	0
130.871	8	1	13088	2	1	28	9422	0	0	0
130.911	8	1	13092	2	1	28	9422	0	0	0
130.918	8	1	13092	9	1	28	9422	0	0	0
130.921	8	1	13093	2	1	28	9422	0	0	0
130.961	8	1	13097	2	1	28	9422	0	0	0
130.971	8	1	13098	2	1	28	9422	0	0	0
131.011	8	1	13102	2	1	28	9422	0	0	0
131.021	8	1	13103	2	1	28	9422	0	0	0
131.061	8	1	13107	2	1	28	9422	0	0	0
131.071	8	1	13108	2	1	28	9422	0	0	0
131.111	8	1	13112	2	1	28	9422	0	0	0
131.121	8	1	13113	2	1	28	9422	0	0	0
131.161	8	1	13117	2	1	28	9422	0	0	0
131.168	8	1	13117	9	1	28	9422	0	0	0
131.171	8	1	13118	2	1	28	9422	0	0	0
131.211	8	1	13122	2	1	28	9422	0	0	0
131.221	8	1	13123	2	1	28	9422	0	0	0
131.261	8	1	13127	2	1	28	9422	0	0	0
131.271	8	1	13128	2	1	28	9422	0	0	0
131.311	8	1	13132	2	1	28	9422	0	0	0
131.321	8	1	13133	2	1	28	9422	0	0	0
131.361	8	1	13137	2	1	28	9422	0	0	0
131.371	8	1	13138	2	1	28	9422	0	0	0
131.411	8	1	13142	2	1	26	7708	0	0	0
131.421	8	1	13143	2	1	28	9422	0	0	0
131.461	8	1	13147	2	1	28	9422	0	0	0
131.471	8	1	13148	2	1	28	9422	0	0	0
131.511	8	1	13152	2	1	28	9422	0	0	0
131.521	8	1	13153	2	1	26	7708	0	0	0
131.561	8	1	13157	2	1	28	9422	0	0	0
131.571	8	1	13158	2	1	28	9422	0	0	0
131.611	8	1	13162	2	1	28	9422	0	0	0
131.621	8	1	13163	2	1	28	9422	0	0	0
131.661	8	1	13167	2	1	28	9422	0	0	0
131.671	8	1	13168	2	1	28	9422	0	0	0
131.711	8	1	13172	2	1	26	7708	0	0	0
131.721	8	1	13173	2	1	28	9422	0	0	0
131.761	8	1	13177	2	1	28	9422	0	0	0
131.771	8	1	13178	2	1	24	6882	0	0	0
131.811	8	1	13182	2	1	28	9422	0	0	0
131.821	8	1	13183	2	1	28	9422	0	0	0
131.828	8	1	13183	9	1	28	9422	0	0	0
131.861	8	1	13187	2	1	28	9422	0	0	0
131.871	8	1	13188	2	1	26	7708	0	0	0
131.911	8	1	13192	2	1	28	9422	0	0	0
131.921	8	1	13193	2	1	28	9422	0	0	0
131.961	8	1	13197	2	1	28	9422	0	0	0
131.971	8	1	13198	2	1	28	9422	0	0	0
132.011	8	1	13202	2	1	28	9422	0	0	0
132.021	8	1	13203	2	1	28	9422	0	0	0
132.061	8	1	13207	2	1	28	9422	0	0	0
132.071	8	1	13208	2	1	28	9422	0	0	0
132.111	8	1	13212	2	1	28	9422	0	0	0
132.121	8	1	13213	2	1	28	9422	0	0	0
132.161	8	1	13217	2	1	28	9422	0	0	0
132.171	8	1	13218	2	1	28	9422	0	0	0
132.211	8	1	13222	2	1	28	9422	0	0	0
132.221	8	1	13223	2	1	28	9422	0	0	0
132.261	8	1	13227	2	1	28	9422	0	0	0
132.271	8	1	13228	2	1	28	9422	0	0	0
132.311	8	1	13232	2	1	28	9422	0	0	0
132.321	8	1	13233	2	1	26	7708	0	0	0
132.361	8	1	13237	2	1	26	7708	0	0	0
132.371	8	1	13238	2	1	28	9422	0	0	0
132.378	8	1	13238	9	1	28	9422	0	0	0
132.411	8	1	13242	2	1	28	9422	0	0	0
132.421	8	1	13243	2	1	28	9422	0	0	0
132.428	8	1	13243	9	1	28	9422	0	0	0
132.461	8	1	13247	2	1	28	9422	0	0	0
132.471	8	1	13248	2	1	28	9422	0	0	0
132.511	8	1	13252	2	1	28	9422	0	0	0
132.521	8	1	13253	2	1	28	9422	0	0	0
132.561	8	1	13257	2	1	28	9422	0	0	0
132.571	8	1	13258	2	1	28	9422	0	0	0
132.611	8	1	13262	2	1	28	9422	0	0	0
132.621	8	1	13263	2	1	28	9422	0	0	0
132.661	8	1	13267	2	1	28	9422	0	0	0
132.671	8	1	13268	2	1	28	9422	0	0	0
132.678	8	1	13268	9	1	28	9422	0	0	0
132.711	8	1	13272	2	1	28	9422	0	0	0
132.721	8	1	13273	2	1	26	7708	0	0	0
132.761	8	1	13277	2	1	28	9422	0	0	0
132.771	8	1	13278	2	1	26	7708	0	0	0
132.811	8	1	13282	2	1	28	9422	0	0	0
132.821	8	1	13283	2	1	28	9422	0	0	0
132.861	8	1	13287	2	1	28	9422	0	0	0
132.871	8	1	13288	2	1	26	7708	0	0	0
132.911	8	1	13292	2	1	28	9422	0	0	0
132.921	8	1	13293	2	1	28	9422	0	0	0
132.961	8	1	13297	2	1	28	9422	0	0	0
132.968	8	1	13297	9	1	28	9422	0	0	0
132.971	8	1	13298	2	1	28	9422	0	0	0
133.011	8	1	13302	2	1	28	9422	0	0	0
133.021	8	1	13303	2	1	28	9422	0	0	0
133.061	6	1	13307	2	2	28	9422	0	0	0
133.071	6	1	13308	2	2	28	9422	0	0	0
133.111	6	1	13312	2	2	28	9422	0	0	0
133.121	6	1	13313	2	2	28	9422	0	0	0
133.161	6	1	13317	2	2	28	9422	0	0	0
133.168	6	1	13317	9	2	28	9422	0	0	0
133.171	6	1	13318	2	2	28	9422	0	0	0
133.211	6	1	13322	2	2	28	9422	0	0	0
133.221	6	1	13323	2	2	28	9422	0	0	0
133.261	6	1	13327	2	2	28	9422	0	0	0
133.271	6	1	13328	2	2	28	9422	0	0	0
133.311	6	1	13332	2	2	28	9422	0	0	0
133.318	6	1	13332	9	2	28	9422	0	0	0
133.321	6	1	13333	2	2	28	9422	0	0	0
133.361	6	1	13337	2	2	28	9422	0	0	0
133.371	6	1	13338	2	2	28	9422	0	0	0
133.411	6	1	13342	2	2	28	9422	0	0	0
133.418	6	1	13342	9	2	28	9422	0	0	0
133.421	6	1	13343	2	2	28	9422	0	0	0
133.461	6	1	13347	2	2	28	9422	0	0	0
133.471	6	1	13348	2	2	28	9422	0	0	0
133.511	6	1	13352	2	2	28	9422	0	0	0
133.521	6	1	13353	2	2	28	9422	0	0	0
133.561	6	1	13357	2	2	26	7708	0	0	0
133.571	6	1	13358	2	2	28	9422	0	0	0
133.611	6	1	13362	2	2	28	9422	0	0	0
133.621	6	1	13363	2	2	28	9422	0	0	0
133.661	6	1	13367	2	2	28	9422	0	0	0
133.671	6	1	13368	2	2	28	9422	0	0	0
133.711	6	1	13372	2	2	28	9422	0	0	0
133.721	6	1	13373	2	2	28	9422	0	0	0
133.728	6	1	13373	9	2	28	9422	0	0	0
133.761	6	1	13377	2	2	28	9422	0	0	0
133.771	6	1	13378	2	2	28	9422	0	0	0
133.811	6	1	13382	2	2	28	9422	0	0	0
133.821	6	1	13383	2	2	26	7708	0	0	0
133.861	6	1	13387	2	2	28	9422	0	0	0
133.871	6	1	13388	2	2	24	6882	0	0	0
133.911	6	1	13392	2	2	28	9422	0	0	0
133.918	6	1	13392	9	2	28	9422	0	0	0
133.921	6	1	13393	2	2	28	9422	0	0	0
133.961	6	1	13397	2	2	28	9422	0	0	0
133.971	6	1	13398	2	2	28	9422	0	0	0
134.011	6	1	13402	2	2	28	9422	0	0	0
134.021	6	1	13403	2	2	28	9422	0	0	0
134.061	6	1	13407	2	2	28	9422	0	0	0
134.068	6	1	13407	9	2	28	9422	0	0	0
134.071	6	1	13408	2	2	28	9422	0	0	0
134.111	6	1	13412	2	2	28	9422	0	0	0
134.121	6	1	13413	2	2	28	9422	0	0	0
134.161	6	1	13417	2	2	28	9422	0	0	0
134.171	6	1	13418	2	2	28	9422	0	0	0
134.211	6	1	13422	2	2	28	9422	0	0	0
134.221	6	1	13423	2	2	28	9422	0	0	0
134.261	6	1	13427	2	2	28	9422	0	0	0
134.271	6	1	13428	2	2	28	9422	0	0	0
134.311	6	1	13432	2	2	28	9422	0	0	0
134.321	6	1	13433	2	2	26	7708	0	0	0
134.361	6	1	13437	2	2	28	9422	0	0	0
134.371	6	1	13438	2	2	28	9422	0	0	0
134.411	6	1	13442	2	2	28	9422	0	0	0
134.421	6	1	13443	2	2	24	6882	0	0	0
134.461	6	1	13447	2	2	28	9422	0	0	0
134.471	6	1	13448	2	2	28	9422	0	0	0
134.511	6	1	13452	2	2	28	9422	0	0	0
134.521	6	1	13453	2	2	28	9422	0	0	0
134.561	6	1	13457	2	2	28	9422	0	0	0
134.571	6	1	13458	2	2	28	9422	0	0	0
134.611	6	1	13462	2	2	28	9422	0	0	0
134.621	6	1	13463	2	2	28	9422	0	0	0
134.628	6	1	13463	9	2	28	9422	0	0	0
134.661	6	1	13467	2	2	28	9422	0	0	0
134.671	6	1	13468	2	2	28	9422	0	0	0
134.711	6	1	13472	2	2	28	9422	0	0	0
134.721	6	1	13473	2	2	28	9422	0	0	0
134.761	6	1	13477	2	2	28	9422	0	0	0
134.771	6	1	13478	2	2	28	9422	0	0	0
134.811	6	1	13482	2	2	28	9422	0	0	0
134.821	6	1	13483	2	2	28	9422	0	0	0
134.861	6	1	13487	2	2	28	9422	0	0	0
134.871	6	1	13488	2	2	28	9422	0	0	0
134.911	6	1	13492	2	2	28	9422	0	0	0
134.921	6	1	13493	2	2	28	9422	0	0	0
134.961	6	1	13497	2	2	28	9422	0	0	0
134.971	6	1	13498	2	2	28	9422	0	0	0
135.011	6	1	13502	2	2	28	9422	0	0	0
135.021	6	1	13503	2	2	28	9422	0	0	0
135.061	6	1	13507	2	2	28	9422	0	0	0
135.071	6	1	13508	2	2	26	7708	0	0	0
135.111	6	1	13512	2	2	28	9422	0	0	0
135.118	6	1	13512	9	2	28	9422	0	0	0
135.121	6	1	13513	2	2	28	9422	0	0	0
135.161	6	1	13517	2	2	28	9422	0	0	0
135.171	6	1	13518	2	2	26	7708	0	0	0
135.211	6	1	13522	2	2	28	9422	0	0	0
135.221	6	1	13523	2	2	28	9422	0	0	0
135.261	6	1	13527	2	2	28	9422	0	0	0
135.271	6	1	13528	2	2	28	9422	0	0	0
135.311	6	1	13532	2	2	28	9422	0	0	0
135.321	6	1	13533	2	2	28	9422	0	0	0
135.361	6	1	13537	2	2	26	7708	0	0	0
135.371	6	1	13538	2	2	28	9422	0	0	0
135.411	6	1	13542	2	2	28	9422	0	0	0
135.421	6	1	13543	2	2	28	9422	0	0	0
135.461	6	1	13547	2	2	24	6882	0	0	0
135.471	6	1	13548	2	2	28	9422	0	0	0
135.511	6	1	13552	2	2	28	9422	0	0	0
135.521	6	1	13553	2	2	28	9422	0	0	0
135.561	6	1	13557	2	2	28	9422	0	0	0
135.571	6	1	13558	2	2	28	9422	0	0	0
135.611	6	1	13562	2	2	28	9422	0	0	0
135.621	6	1	13563	2	2	28	9422	0	0	0
135.661	6	1	13567	2	2	28	9422	0	0	0
135.671	6	1	13568	2	2	28	9422	0	0	0
135.711	6	1	13572	2	2	28	9422	0	0	0
135.721	6	1	13573	2	2	28	9422	0	0	0
135.761	6	1	13577	2	2	28	9422	0	0	0
135.771	6	1	13578	2	2	28	9422	0	0	0
135.778	6	1	13578	9	2	28	9422	0	0	0
135.811	6	1	13582	2	2	28	9422	0	0	0
135.821	6	1	13583	2	2	28	9422	0	0	0
135.861	6	1	13587	2	2	28	9422	0	0	0
135.871	6	1	13588	2	2	28	9422	0	0	0
135.911	6	1	13592	2	2	28	9422	0	0	0
135.921	6	1	13593	2	2	28	9422	0	0	0
135.961	6	1	13597	2	2	28	9422	0	0	0
135.971	6	1	13598	2	2	28	9422	0	0	0
136.011	6	1	13602	2	2	28	9422	0	0	0
136.021	6	1	13603	2	2	28	9422	0	0	0
136.061	6	1	13607	2	2	28	9422	0	0	0
136.071	6	1	13608	2	2	28	9422	0	0	0
136.111	6	1	13612	2	2	28	9422	0	0	0
136.121	6	1	13613	2	2	28	9422	0	0	0
136.161	6	1	13617	2	2	28	9422	0	0	0
136.171	6	1	13618	2	2	28	9422	0	0	0
136.211	6	1	13622	2	2	28	9422	0	0	0
136.221	6	1	13623	2	2	28	9422	0	0	0
136.261	6	1	13627	2	2	28	9422	0	0	0
136.271	6	1	13628	2	2	28	9422	0	0	0
136.311	6	1	13632	2	2	28	9422	0	0	0
136.321	6	1	13633	2	2	28	9422	0	0	0
136.361	6	1	13637	2	2	28	9422	0	0	0
136.371	6	1	13638	2	2	28	9422	0	0	0
136.411	6	1	13642	2	2	28	9422	0	0	0
136.421	6	1	13643	2	2	28	9422	0	0	0
136.461	6	1	13647	2	2	28	9422	0	0	0
136.468	6	1	13647	9	2	28	9422	0	0	0
136.471	6	1	13648	2	2	28	9422	0	0	0
136.511	6	1	13652	2	2	28	9422	0	0	0
136.521	6	1	13653	2	2	28	9422	0	0	0
136.561	6	1	13657	2	2	28	9422	0	0	0
136.571	6	1	13658	2	2	28	9422	0	0	0
136.611	6	1	13662	2	2	28	9422	0	0	0
136.621	6	1	13663	2	2	28	9422	0	0	0
136.661	6	1	13667	2	2	28	9422	0	0	0
136.668	6	1	13667	9	2	28	9422	0	0	0
136.671	6	1	13668	2	2	28	9422	0	0	0
136.711	6	1	13672	2	2	28	9422	0	0	0
136.721	6	1	13673	2	2	28	9422	0	0	0
136.761	6	1	13677	2	2	28	9422	0	0	0
136.771	6	1	13678	2	2	28	9422	0	0	0
136.811	6	1	13682	2	2	28	9422	0	0	0
136.821	6	1	13683	2	2	28	9422	0	0	0
136.861	6	1	13687	2	2	28	9422	0	0	0
136.871	6	1	13688	2	2	28	9422	0	0	0
136.911	6	1	13692	2	2	28	9422	0	0	0
136.921	6	1	13693	2	2	28	9422	0	0	0
136.961	6	1	13697	2	2	28	9422	0	0	0
136.971	6	1	13698	2	2	28	9422	0	0	0
137.011	6	1	13702	2	2	28	9422	0	0	0
137.021	6	1	13703	2	2	28	9422	0	0	0
137.061	6	1	13707	2	2	28	9422	0	0	0
137.071	6	1	13708	2	2	28	9422	0	0	0
137.111	6	1	13712	2	2	28	9422	0	0	0
137.121	6	1	13713	2	2	28	9422	0	0	0
