% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
233063	6	1	3	0	28	9422	0	1	0
233073	6	1	3	0	28	9422	0	1	0
233113	6	1	3	0	28	9422	0	1	0
233123	6	1	3	0	28	9422	0	1	0
233163	6	1	3	0	28	9422	0	1	0
233173	6	1	3	0	28	9422	0	1	0
233213	6	1	3	0	28	9422	0	1	0
233223	6	1	3	0	28	9422	0	1	0
233263	6	1	3	0	28	9422	0	1	0
233273	6	1	3	0	28	9422	0	1	0
233313	6	1	3	0	28	9422	0	1	0
233323	6	1	3	0	28	9422	0	1	0
233363	6	1	3	0	28	9422	0	1	0
233373	6	1	3	0	28	9422	0	1	0
233413	6	1	3	0	28	9422	0	1	0
233423	6	1	3	0	28	9422	0	1	0
233463	6	1	3	0	28	9422	0	1	0
233473	6	1	3	0	28	9422	0	1	0
233513	6	1	3	0	28	9422	0	1	0
233523	6	1	3	0	28	9422	0	1	0
233563	6	1	3	0	28	9422	0	1	0
233573	6	1	3	0	28	9422	0	1	0
233613	6	1	3	0	28	9422	0	1	0
233623	6	1	3	0	28	9422	0	1	0
233663	6	1	3	0	28	9422	0	1	0
233673	6	1	3	0	28	9422	0	1	0
233713	6	1	3	0	28	9422	0	1	0
233723	6	1	3	0	28	9422	0	1	0
233763	6	1	3	0	28	9422	0	1	0
233773	6	1	3	0	28	9422	0	1	0
233813	6	1	3	0	28	9422	0	1	0
233823	6	1	3	0	28	9422	0	1	0
233863	6	1	3	0	28	9422	0	1	0
233873	6	1	3	0	28	9422	0	1	0
233913	6	1	3	0	28	9422	0	1	0
233923	6	1	3	0	28	9422	0	1	0
233963	6	1	3	0	28	9422	0	1	0
233973	6	1	3	0	28	9422	0	1	0
234013	6	1	3	0	28	9422	0	1	0
234023	6	1	3	0	28	9422	0	1	0
234063	6	1	3	0	28	9422	0	1	0
234073	6	1	3	0	28	9422	0	1	0
234113	6	1	3	0	28	9422	0	1	0
234123	6	1	3	0	28	9422	0	1	0
234163	6	1	3	0	28	9422	0	1	0
234173	6	1	3	0	28	9422	0	1	0
234213	6	1	3	0	28	9422	0	1	0
234223	6	1	3	0	28	9422	0	1	0
234263	6	1	3	0	28	9422	0	1	0
234273	6	1	3	0	28	9422	0	1	0
234313	6	1	3	0	28	9422	0	1	0
234323	6	1	3	0	28	9422	0	1	0
234363	6	1	3	0	28	9422	0	1	0
234373	6	1	3	0	28	9422	0	1	0
234413	6	1	3	0	28	9422	0	1	0
234423	6	1	3	0	28	9422	0	1	0
234463	6	1	3	0	28	9422	0	1	0
234473	6	1	3	0	28	9422	0	1	0
234513	6	1	3	0	28	9422	0	1	0
234523	6	1	3	0	28	9422	0	1	0
234563	6	1	3	0	28	9422	0	1	0
234573	6	1	3	0	28	9422	0	1	0
234613	6	1	3	0	28	9422	0	1	0
234623	6	1	3	0	28	9422	0	1	0
234663	6	1	3	0	28	9422	0	1	0
234673	6	1	3	0	28	9422	0	1	0
234713	6	1	3	0	28	9422	0	1	0
234723	6	1	3	0	28	9422	0	1	0
234763	6	1	3	0	28	9422	0	1	0
234773	6	1	3	0	28	9422	0	1	0
234813	6	1	3	0	28	9422	0	1	0
234823	6	1	3	0	28	9422	0	1	0
234863	6	1	3	0	28	9422	0	1	0
234873	6	1	3	0	28	9422	0	1	0
234913	6	1	3	0	28	9422	0	1	0
234923	6	1	3	0	28	9422	0	1	0
234963	6	1	3	0	28	9422	0	1	0
234973	6	1	3	0	28	9422	0	1	0
235013	6	1	3	0	28	9422	0	1	0
235023	6	1	3	0	28	9422	0	1	0
235063	6	1	3	0	28	9422	0	1	0
235073	6	1	3	0	28	9422	0	1	0
235113	6	1	3	0	28	9422	0	1	0
235123	6	1	3	0	28	9422	0	1	0
235163	6	1	3	0	28	9422	0	1	0
235173	6	1	3	0	28	9422	0	1	0
235213	6	1	3	0	28	9422	0	1	0
235223	6	1	3	0	28	9422	0	1	0
235263	6	1	3	0	28	9422	0	1	0
235273	6	1	3	0	28	9422	0	1	0
235313	6	1	3	0	28	9422	0	1	0
235323	6	1	3	0	28	9422	0	1	0
235363	6	1	3	0	28	9422	0	1	0
235373	6	1	3	0	28	9422	0	1	0
235413	6	1	3	0	28	9422	0	1	0
235423	6	1	3	0	28	9422	0	1	0
235463	6	1	3	0	28	9422	0	1	0
235473	6	1	3	0	28	9422	0	1	0
235513	6	1	3	0	28	9422	0	1	0
235523	6	1	3	0	28	9422	0	1	0
235563	6	1	3	0	28	9422	0	1	0
235573	6	1	3	0	28	9422	0	1	0
235613	6	1	3	0	28	9422	0	1	0
235623	6	1	3	0	28	9422	0	1	0
235663	6	1	3	0	28	9422	0	1	0
235673	6	1	3	0	28	9422	0	1	0
235713	6	1	3	0	28	9422	0	1	0
235723	6	1	3	0	28	9422	0	1	0
235763	6	1	3	0	28	9422	0	1	0
235773	6	1	3	0	28	9422	0	1	0
235813	6	1	3	0	28	9422	0	1	0
235823	6	1	3	0	28	9422	0	1	0
235863	6	1	3	0	28	9422	0	1	0
235873	6	1	3	0	28	9422	0	1	0
235913	6	1	3	0	28	9422	0	1	0
235923	6	1	3	0	28	9422	0	1	0
235963	6	1	3	0	28	9422	0	1	0
235973	6	1	3	0	28	9422	0	1	0
236013	6	1	3	0	28	9422	0	1	0
236023	6	1	3	0	28	9422	0	1	0
236063	6	1	3	0	28	9422	0	1	0
236073	6	1	3	0	28	9422	0	1	0
236113	6	1	3	0	28	9422	0	1	0
236123	6	1	3	0	28	9422	0	1	0
236163	6	1	3	0	28	9422	0	1	0
236173	6	1	3	0	28	9422	0	1	0
236213	6	1	3	0	28	9422	0	1	0
236223	6	1	3	0	28	9422	0	1	0
236263	6	1	3	0	28	9422	0	1	0
236273	6	1	3	0	28	9422	0	1	0
236313	6	1	3	0	28	9422	0	1	0
236323	6	1	3	0	28	9422	0	1	0
236363	6	1	3	0	28	9422	0	1	0
236373	6	1	3	0	28	9422	0	1	0
236413	6	1	3	0	28	9422	0	1	0
236423	6	1	3	0	28	9422	0	1	0
236463	6	1	3	0	28	9422	0	1	0
236473	6	1	3	0	28	9422	0	1	0
236513	6	1	3	0	28	9422	0	1	0
236523	6	1	3	0	28	9422	0	1	0
236563	6	1	3	0	28	9422	0	1	0
236573	6	1	3	0	28	9422	0	1	0
236613	6	1	3	0	28	9422	0	1	0
236623	6	1	3	0	28	9422	0	1	0
236663	6	1	3	0	28	9422	0	1	0
236673	6	1	3	0	28	9422	0	1	0
236713	6	1	3	0	28	9422	0	1	0
236723	6	1	3	0	28	9422	0	1	0
236763	6	1	3	0	28	9422	0	1	0
236773	6	1	3	0	28	9422	0	1	0
236813	6	1	3	0	28	9422	0	1	0
236823	6	1	3	0	28	9422	0	1	0
236863	6	1	3	0	28	9422	0	1	0
236873	6	1	3	0	28	9422	0	1	0
236913	6	1	3	0	28	9422	0	1	0
236923	6	1	3	0	28	9422	0	1	0
236963	6	1	3	0	28	9422	0	1	0
236973	6	1	3	0	28	9422	0	1	0
237013	6	1	3	0	28	9422	0	1	0
237023	6	1	3	0	28	9422	0	1	0
237063	6	1	3	0	28	9422	0	1	0
237073	6	1	3	0	28	9422	0	1	0
237113	6	1	3	0	28	9422	0	1	0
237123	6	1	3	0	28	9422	0	1	0
237163	6	1	3	0	28	9422	0	1	0
237173	6	1	3	0	28	9422	0	1	0
237213	6	1	3	0	28	9422	0	1	0
237223	6	1	3	0	28	9422	0	1	0
237263	6	1	3	0	28	9422	0	1	0
237273	6	1	3	0	28	9422	0	1	0
237313	6	1	3	0	28	9422	0	1	0
237323	6	1	3	0	28	9422	0	1	0
237363	6	1	3	0	28	9422	0	1	0
237373	6	1	3	0	28	9422	0	1	0
237413	6	1	3	0	28	9422	0	1	0
237423	6	1	3	0	28	9422	0	1	0
237463	6	1	3	0	28	9422	0	1	0
237473	6	1	3	0	28	9422	0	1	0
237513	6	1	3	0	28	9422	0	1	0
237523	6	1	3	0	28	9422	0	1	0
237563	6	1	3	0	28	9422	0	1	0
237573	6	1	3	0	28	9422	0	1	0
237613	6	1	3	0	28	9422	0	1	0
237623	6	1	3	0	28	9422	0	1	0
237663	6	1	3	0	28	9422	0	1	0
237673	6	1	3	0	28	9422	0	1	0
237713	6	1	3	0	28	9422	0	1	0
237723	6	1	3	0	28	9422	0	1	0
237763	6	1	3	0	28	9422	0	1	0
237773	6	1	3	0	28	9422	0	1	0
237813	6	1	3	0	28	9422	0	1	0
237823	6	1	3	0	28	9422	0	1	0
237863	6	1	3	0	28	9422	0	1	0
237873	6	1	3	0	28	9422	0	1	0
237913	6	1	3	0	28	9422	0	1	0
237923	6	1	3	0	28	9422	0	1	0
237963	6	1	3	0	28	9422	0	1	0
237973	6	1	3	0	28	9422	0	1	0
238013	6	1	3	0	28	9422	0	1	0
238023	6	1	3	0	28	9422	0	1	0
238063	6	1	3	0	28	9422	0	1	0
238073	6	1	3	0	28	9422	0	1	0
238113	6	1	3	0	28	9422	0	1	0
238123	6	1	3	0	28	9422	0	1	0
238163	6	1	3	0	28	9422	0	1	0
238173	6	1	3	0	28	9422	0	1	0
238213	6	1	3	0	28	9422	0	1	0
238223	6	1	3	0	28	9422	0	1	0
238263	6	1	3	0	28	9422	0	1	0
238273	6	1	3	0	28	9422	0	1	0
238313	6	1	3	0	28	9422	0	1	0
238323	6	1	3	0	28	9422	0	1	0
238363	6	1	3	0	28	9422	0	1	0
238373	6	1	3	0	28	9422	0	1	0
238413	6	1	3	0	28	9422	0	1	0
238423	6	1	3	0	28	9422	0	1	0
238463	6	1	3	0	28	9422	0	1	0
238473	6	1	3	0	28	9422	0	1	0
238513	6	1	3	0	28	9422	0	1	0
238523	6	1	3	0	28	9422	0	1	0
238563	6	1	3	0	28	9422	0	1	0
238573	6	1	3	0	28	9422	0	1	0
238613	6	1	3	0	28	9422	0	1	0
238623	6	1	3	0	28	9422	0	1	0
238663	6	1	3	0	28	9422	0	1	0
238673	6	1	3	0	28	9422	0	1	0
238713	6	1	3	0	28	9422	0	1	0
238723	6	1	3	0	28	9422	0	1	0
238763	6	1	3	0	28	9422	0	1	0
238773	6	1	3	0	28	9422	0	1	0
238813	6	1	3	0	28	9422	0	1	0
238823	6	1	3	0	28	9422	0	1	0
238863	6	1	3	0	28	9422	0	1	0
238873	6	1	3	0	28	9422	0	1	0
238913	6	1	3	0	28	9422	0	1	0
238923	6	1	3	0	28	9422	0	1	0
238963	6	1	3	0	28	9422	0	1	0
238973	6	1	3	0	28	9422	0	1	0
239013	6	1	3	0	28	9422	0	1	0
239023	6	1	3	0	28	9422	0	1	0
239063	6	1	3	0	28	9422	0	1	0
239073	6	1	3	0	28	9422	0	1	0
239113	6	1	3	0	28	9422	0	1	0
239123	6	1	3	0	28	9422	0	1	0
239163	6	1	3	0	28	9422	0	1	0
239173	6	1	3	0	28	9422	0	1	0
239213	6	1	3	0	28	9422	0	1	0
239223	6	1	3	0	28	9422	0	1	0
239263	6	1	3	0	28	9422	0	1	0
239273	6	1	3	0	28	9422	0	1	0
239313	6	1	3	0	28	9422	0	1	0
239323	6	1	3	0	28	9422	0	1	0
239363	6	1	3	0	28	9422	0	1	0
239373	6	1	3	0	28	9422	0	1	0
239413	6	1	3	0	28	9422	0	1	0
239423	6	1	3	0	28	9422	0	1	0
239463	6	1	3	0	28	9422	0	1	0
239473	6	1	3	0	28	9422	0	1	0
239513	6	1	3	0	28	9422	0	1	0
239523	6	1	3	0	28	9422	0	1	0
239563	6	1	3	0	28	9422	0	1	0
239573	6	1	3	0	28	9422	0	1	0
239613	6	1	3	0	28	9422	0	1	0
239623	6	1	3	0	28	9422	0	1	0
239663	6	1	3	0	28	9422	0	1	0
239673	6	1	3	0	28	9422	0	1	0
239713	6	1	3	0	28	9422	0	1	0
239723	6	1	3	0	28	9422	0	1	0
239763	6	1	3	0	28	9422	0	1	0
239773	6	1	3	0	28	9422	0	1	0
239813	6	1	3	0	28	9422	0	1	0
239823	6	1	3	0	28	9422	0	1	0
239863	6	1	3	0	28	9422	0	1	0
239873	6	1	3	0	28	9422	0	1	0
239913	6	1	3	0	28	9422	0	1	0
239923	6	1	3	0	28	9422	0	1	0
239963	6	1	3	0	28	9422	0	1	0
239973	6	1	3	0	28	9422	0	1	0
240013	6	1	3	0	28	9422	0	1	0
240023	6	1	3	0	28	9422	0	1	0
240063	6	1	3	0	28	9422	0	1	0
240073	6	1	3	0	28	9422	0	1	0
240113	6	1	3	0	28	9422	0	1	0
240123	6	1	3	0	28	9422	0	1	0
240163	6	1	3	0	28	9422	0	1	0
240173	6	1	3	0	28	9422	0	1	0
240213	6	1	3	0	28	9422	0	1	0
240223	6	1	3	0	28	9422	0	1	0
240263	6	1	3	0	28	9422	0	1	0
240273	6	1	3	0	28	9422	0	1	0
240313	6	1	3	0	28	9422	0	1	0
240323	6	1	3	0	28	9422	0	1	0
240363	6	1	3	0	28	9422	0	1	0
240373	6	1	3	0	28	9422	0	1	0
240413	6	1	3	0	28	9422	0	1	0
240423	6	1	3	0	28	9422	0	1	0
240463	6	1	3	0	28	9422	0	1	0
240473	6	1	3	0	28	9422	0	1	0
240513	6	1	3	0	28	9422	0	1	0
240523	6	1	3	0	28	9422	0	1	0
240563	6	1	3	0	28	9422	0	1	0
240573	6	1	3	0	28	9422	0	1	0
240613	6	1	3	0	28	9422	0	1	0
240623	6	1	3	0	28	9422	0	1	0
240663	6	1	3	0	28	9422	0	1	0
240673	6	1	3	0	28	9422	0	1	0
240713	6	1	3	0	28	9422	0	1	0
240723	6	1	3	0	28	9422	0	1	0
240763	6	1	3	0	28	9422	0	1	0
240773	6	1	3	0	28	9422	0	1	0
240813	6	1	3	0	28	9422	0	1	0
240823	6	1	3	0	28	9422	0	1	0
240863	6	1	3	0	28	9422	0	1	0
240873	6	1	3	0	28	9422	0	1	0
240913	6	1	3	0	28	9422	0	1	0
240923	6	1	3	0	28	9422	0	1	0
240963	6	1	3	0	28	9422	0	1	0
240973	6	1	3	0	28	9422	0	1	0
241013	6	1	3	0	28	9422	0	1	0
241023	6	1	3	0	28	9422	0	1	0
241063	6	1	3	0	28	9422	0	1	0
241073	6	1	3	0	28	9422	0	1	0
241113	6	1	3	0	28	9422	0	1	0
241123	6	1	3	0	28	9422	0	1	0
241163	6	1	3	0	28	9422	0	1	0
241173	6	1	3	0	28	9422	0	1	0
241213	6	1	3	0	28	9422	0	1	0
241223	6	1	3	0	28	9422	0	1	0
241263	6	1	3	0	28	9422	0	1	0
241273	6	1	3	0	28	9422	0	1	0
241313	6	1	3	0	28	9422	0	1	0
241323	6	1	3	0	28	9422	0	1	0
241363	6	1	3	0	28	9422	0	1	0
241373	6	1	3	0	28	9422	0	1	0
241413	6	1	3	0	28	9422	0	1	0
241423	6	1	3	0	28	9422	0	1	0
241430	6	1	3	0	28	9422	1	0	0
241463	6	1	3	0	28	9422	0	1	0
241473	6	1	3	0	28	9422	0	1	0
241513	6	1	3	0	28	9422	0	1	0
241523	6	1	3	0	28	9422	0	1	0
241563	6	1	3	0	28	9422	0	1	0
241573	6	1	3	0	28	9422	0	1	0
241613	6	1	3	0	28	9422	0	1	0
241623	6	1	3	0	28	9422	0	1	0
241663	6	1	3	0	28	9422	0	1	0
241673	6	1	3	0	28	9422	0	1	0
241713	6	1	3	0	28	9422	0	1	0
241723	6	1	3	0	28	9422	0	1	0
241763	6	1	3	0	28	9422	0	1	0
241773	6	1	3	0	28	9422	0	1	0
241813	6	1	3	0	28	9422	0	1	0
241823	6	1	3	0	28	9422	0	1	0
241863	6	1	3	0	28	9422	0	1	0
241873	6	1	3	0	28	9422	0	1	0
241913	6	1	3	0	28	9422	0	1	0
241923	6	1	3	0	28	9422	0	1	0
241963	6	1	3	0	28	9422	0	1	0
241973	6	1	3	0	28	9422	0	1	0
242013	6	1	3	0	28	9422	0	1	0
242023	6	1	3	0	28	9422	0	1	0
242063	6	1	3	0	28	9422	0	1	0
242073	6	1	3	0	28	9422	0	1	0
242113	6	1	3	0	28	9422	0	1	0
242123	6	1	3	0	28	9422	0	1	0
242163	6	1	3	0	28	9422	0	1	0
242173	6	1	3	0	28	9422	0	1	0
242213	6	1	3	0	28	9422	0	1	0
242223	6	1	3	0	28	9422	0	1	0
242263	6	1	3	0	28	9422	0	1	0
242273	6	1	3	0	28	9422	0	1	0
242313	6	1	3	0	28	9422	0	1	0
242323	6	1	3	0	28	9422	0	1	0
242363	6	1	3	0	28	9422	0	1	0
242373	6	1	3	0	28	9422	0	1	0
242413	6	1	3	0	28	9422	0	1	0
242423	6	1	3	0	28	9422	0	1	0
242463	6	1	3	0	28	9422	0	1	0
242473	6	1	3	0	28	9422	0	1	0
242513	6	1	3	0	28	9422	0	1	0
242523	6	1	3	0	28	9422	0	1	0
242563	6	1	3	0	28	9422	0	1	0
242573	6	1	3	0	28	9422	0	1	0
242613	6	1	3	0	28	9422	0	1	0
242623	6	1	3	0	28	9422	0	1	0
242663	6	1	3	0	28	9422	0	1	0
242673	6	1	3	0	28	9422	0	1	0
242713	6	1	3	0	28	9422	0	1	0
242723	6	1	3	0	28	9422	0	1	0
242763	6	1	3	0	28	9422	0	1	0
242773	6	1	3	0	28	9422	0	1	0
242813	6	1	3	0	28	9422	0	1	0
242823	6	1	3	0	28	9422	0	1	0
242863	6	1	3	0	28	9422	0	1	0
242873	6	1	3	0	28	9422	0	1	0
242913	6	1	3	0	28	9422	0	1	0
242923	6	1	3	0	28	9422	0	1	0
242963	6	1	3	0	28	9422	0	1	0
242973	6	1	3	0	28	9422	0	1	0
243013	6	1	3	0	28	9422	0	1	0
243023	6	1	3	0	28	9422	0	1	0
243063	6	1	3	0	28	9422	0	1	0
243073	6	1	3	0	28	9422	0	1	0
243113	6	1	3	0	28	9422	0	1	0
243123	6	1	3	0	28	9422	0	1	0
243163	6	1	3	0	28	9422	0	1	0
243173	6	1	3	0	28	9422	0	1	0
243213	6	1	3	0	28	9422	0	1	0
243223	6	1	3	0	28	9422	0	1	0
243263	6	1	3	0	28	9422	0	1	0
243273	6	1	3	0	28	9422	0	1	0
243313	6	1	3	0	28	9422	0	1	0
243323	6	1	3	0	28	9422	0	1	0
243363	6	1	3	0	28	9422	0	1	0
243373	6	1	3	0	28	9422	0	1	0
243413	6	1	3	0	28	9422	0	1	0
243423	6	1	3	0	28	9422	0	1	0
243463	6	1	3	0	28	9422	0	1	0
243473	6	1	3	0	28	9422	0	1	0
243513	6	1	3	0	28	9422	0	1	0
243523	6	1	3	0	28	9422	0	1	0
243563	6	1	3	0	28	9422	0	1	0
243573	6	1	3	0	28	9422	0	1	0
243613	6	1	3	0	28	9422	0	1	0
243623	6	1	3	0	28	9422	0	1	0
243663	6	1	3	0	28	9422	0	1	0
243673	6	1	3	0	28	9422	0	1	0
243713	6	1	3	0	28	9422	0	1	0
243723	6	1	3	0	28	9422	0	1	0
243763	6	1	3	0	28	9422	0	1	0
243773	6	1	3	0	28	9422	0	1	0
243813	6	1	3	0	28	9422	0	1	0
243823	6	1	3	0	28	9422	0	1	0
243863	6	1	3	0	28	9422	0	1	0
243873	6	1	3	0	28	9422	0	1	0
243913	6	1	3	0	28	9422	0	1	0
243923	6	1	3	0	28	9422	0	1	0
243963	6	1	3	0	28	9422	0	1	0
243973	6	1	3	0	28	9422	0	1	0
244013	6	1	3	0	28	9422	0	1	0
244023	6	1	3	0	28	9422	0	1	0
244063	6	1	3	0	28	9422	0	1	0
244073	6	1	3	0	28	9422	0	1	0
244113	6	1	3	0	28	9422	0	1	0
244123	6	1	3	0	28	9422	0	1	0
244163	6	1	3	0	28	9422	0	1	0
244173	6	1	3	0	28	9422	0	1	0
244213	6	1	3	0	28	9422	0	1	0
244223	6	1	3	0	28	9422	0	1	0
244263	6	1	3	0	28	9422	0	1	0
244273	6	1	3	0	28	9422	0	1	0
244313	6	1	3	0	28	9422	0	1	0
244323	6	1	3	0	28	9422	0	1	0
244363	6	1	3	0	28	9422	0	1	0
244373	6	1	3	0	28	9422	0	1	0
244413	6	1	3	0	28	9422	0	1	0
244423	6	1	3	0	28	9422	0	1	0
244463	6	1	3	0	28	9422	0	1	0
244473	6	1	3	0	28	9422	0	1	0
244513	6	1	3	0	28	9422	0	1	0
244523	6	1	3	0	28	9422	0	1	0
244563	6	1	3	0	28	9422	0	1	0
244573	6	1	3	0	28	9422	0	1	0
244613	6	1	3	0	28	9422	0	1	0
244623	6	1	3	0	28	9422	0	1	0
244663	6	1	3	0	28	9422	0	1	0
244673	6	1	3	0	28	9422	0	1	0
244713	6	1	3	0	28	9422	0	1	0
244723	6	1	3	0	28	9422	0	1	0
244763	6	1	3	0	28	9422	0	1	0
244773	6	1	3	0	28	9422	0	1	0
244813	6	1	3	0	28	9422	0	1	0
244823	6	1	3	0	28	9422	0	1	0
244863	6	1	3	0	28	9422	0	1	0
244873	6	1	3	0	28	9422	0	1	0
244913	6	1	3	0	28	9422	0	1	0
244923	6	1	3	0	28	9422	0	1	0
244963	6	1	3	0	28	9422	0	1	0
244973	6	1	3	0	28	9422	0	1	0
245013	6	1	3	0	28	9422	0	1	0
245023	6	1	3	0	28	9422	0	1	0
245063	6	1	3	0	28	9422	0	1	0
245073	6	1	3	0	28	9422	0	1	0
245113	6	1	3	0	28	9422	0	1	0
245123	6	1	3	0	28	9422	0	1	0
245163	6	1	3	0	28	9422	0	1	0
245173	6	1	3	0	28	9422	0	1	0
245213	6	1	3	0	28	9422	0	1	0
245223	6	1	3	0	28	9422	0	1	0
245263	6	1	3	0	28	9422	0	1	0
245273	6	1	3	0	28	9422	0	1	0
245313	6	1	3	0	28	9422	0	1	0
245323	6	1	3	0	28	9422	0	1	0
245363	6	1	3	0	28	9422	0	1	0
245373	6	1	3	0	28	9422	0	1	0
245413	6	1	3	0	28	9422	0	1	0
245423	6	1	3	0	28	9422	0	1	0
245463	6	1	3	0	28	9422	0	1	0
245473	6	1	3	0	28	9422	0	1	0
245513	6	1	3	0	28	9422	0	1	0
245523	6	1	3	0	28	9422	0	1	0
245563	6	1	3	0	28	9422	0	1	0
245573	6	1	3	0	28	9422	0	1	0
245613	6	1	3	0	28	9422	0	1	0
245623	6	1	3	0	28	9422	0	1	0
245663	6	1	3	0	28	9422	0	1	0
245673	6	1	3	0	28	9422	0	1	0
245713	6	1	3	0	28	9422	0	1	0
245723	6	1	3	0	28	9422	0	1	0
245763	6	1	3	0	28	9422	0	1	0
245773	6	1	3	0	28	9422	0	1	0
245813	6	1	3	0	28	9422	0	1	0
245823	6	1	3	0	28	9422	0	1	0
245863	6	1	3	0	28	9422	0	1	0
245873	6	1	3	0	28	9422	0	1	0
245913	6	1	3	0	28	9422	0	1	0
245923	6	1	3	0	28	9422	0	1	0
245963	6	1	3	0	28	9422	0	1	0
245973	6	1	3	0	28	9422	0	1	0
246013	6	1	3	0	28	9422	0	1	0
246023	6	1	3	0	28	9422	0	1	0
246063	6	1	3	0	28	9422	0	1	0
246073	6	1	3	0	28	9422	0	1	0
246113	6	1	3	0	28	9422	0	1	0
246123	6	1	3	0	28	9422	0	1	0
246163	6	1	3	0	28	9422	0	1	0
246173	6	1	3	0	28	9422	0	1	0
246213	6	1	3	0	28	9422	0	1	0
246223	6	1	3	0	28	9422	0	1	0
246263	6	1	3	0	28	9422	0	1	0
246273	6	1	3	0	28	9422	0	1	0
246313	6	1	3	0	28	9422	0	1	0
246323	6	1	3	0	28	9422	0	1	0
246363	6	1	3	0	28	9422	0	1	0
246373	6	1	3	0	28	9422	0	1	0
246413	6	1	3	0	28	9422	0	1	0
246423	6	1	3	0	28	9422	0	1	0
246463	6	1	3	0	28	9422	0	1	0
246473	6	1	3	0	28	9422	0	1	0
246513	6	1	3	0	28	9422	0	1	0
246523	6	1	3	0	28	9422	0	1	0
246563	6	1	3	0	28	9422	0	1	0
246573	6	1	3	0	28	9422	0	1	0
246613	6	1	3	0	28	9422	0	1	0
246623	6	1	3	0	28	9422	0	1	0
246663	6	1	3	0	28	9422	0	1	0
246673	6	1	3	0	28	9422	0	1	0
246713	6	1	3	0	28	9422	0	1	0
246723	6	1	3	0	28	9422	0	1	0
246763	6	1	3	0	28	9422	0	1	0
246773	6	1	3	0	28	9422	0	1	0
246813	6	1	3	0	28	9422	0	1	0
246823	6	1	3	0	28	9422	0	1	0
246863	6	1	3	0	28	9422	0	1	0
246873	6	1	3	0	28	9422	0	1	0
246913	6	1	3	0	28	9422	0	1	0
246923	6	1	3	0	28	9422	0	1	0
246963	6	1	3	0	28	9422	0	1	0
246973	6	1	3	0	28	9422	0	1	0
247013	6	1	3	0	28	9422	0	1	0
247023	6	1	3	0	28	9422	0	1	0
247063	6	1	3	0	28	9422	0	1	0
247073	6	1	3	0	28	9422	0	1	0
247113	6	1	3	0	28	9422	0	1	0
247123	6	1	3	0	28	9422	0	1	0
247163	6	1	3	0	28	9422	0	1	0
247173	6	1	3	0	28	9422	0	1	0
247213	6	1	3	0	28	9422	0	1	0
247223	6	1	3	0	28	9422	0	1	0
247263	6	1	3	0	28	9422	0	1	0
247273	6	1	3	0	28	9422	0	1	0
247313	6	1	3	0	28	9422	0	1	0
247323	6	1	3	0	28	9422	0	1	0
247363	6	1	3	0	28	9422	0	1	0
247373	6	1	3	0	28	9422	0	1	0
247413	6	1	3	0	28	9422	0	1	0
247423	6	1	3	0	28	9422	0	1	0
247463	6	1	3	0	28	9422	0	1	0
247473	6	1	3	0	28	9422	0	1	0
247513	6	1	3	0	28	9422	0	1	0
247523	6	1	3	0	28	9422	0	1	0
247563	6	1	3	0	28	9422	0	1	0
247573	6	1	3	0	28	9422	0	1	0
247613	6	1	3	0	28	9422	0	1	0
247623	6	1	3	0	28	9422	0	1	0
247663	6	1	3	0	28	9422	0	1	0
247673	6	1	3	0	28	9422	0	1	0
247713	6	1	3	0	28	9422	0	1	0
247723	6	1	3	0	28	9422	0	1	0
247763	6	1	3	0	28	9422	0	1	0
247773	6	1	3	0	28	9422	0	1	0
247813	6	1	3	0	28	9422	0	1	0
247823	6	1	3	0	28	9422	0	1	0
247863	6	1	3	0	28	9422	0	1	0
247873	6	1	3	0	28	9422	0	1	0
247913	6	1	3	0	28	9422	0	1	0
247923	6	1	3	0	28	9422	0	1	0
247963	6	1	3	0	28	9422	0	1	0
247973	6	1	3	0	28	9422	0	1	0
248013	6	1	3	0	28	9422	0	1	0
248023	6	1	3	0	28	9422	0	1	0
248063	6	1	3	0	28	9422	0	1	0
248073	6	1	3	0	28	9422	0	1	0
248113	6	1	3	0	28	9422	0	1	0
248123	6	1	3	0	28	9422	0	1	0
248163	6	1	3	0	28	9422	0	1	0
248173	6	1	3	0	28	9422	0	1	0
248213	6	1	3	0	28	9422	0	1	0
248223	6	1	3	0	28	9422	0	1	0
248263	6	1	3	0	28	9422	0	1	0
248273	6	1	3	0	28	9422	0	1	0
248313	6	1	3	0	28	9422	0	1	0
248323	6	1	3	0	28	9422	0	1	0
248363	6	1	3	0	28	9422	0	1	0
248373	6	1	3	0	28	9422	0	1	0
248413	6	1	3	0	28	9422	0	1	0
248423	6	1	3	0	28	9422	0	1	0
248463	6	1	3	0	28	9422	0	1	0
248473	6	1	3	0	28	9422	0	1	0
248513	6	1	3	0	28	9422	0	1	0
248523	6	1	3	0	28	9422	0	1	0
248563	6	1	3	0	28	9422	0	1	0
248573	6	1	3	0	28	9422	0	1	0
248613	6	1	3	0	28	9422	0	1	0
248623	6	1	3	0	28	9422	0	1	0
248663	6	1	3	0	28	9422	0	1	0
248673	6	1	3	0	28	9422	0	1	0
248713	6	1	3	0	28	9422	0	1	0
248723	6	1	3	0	28	9422	0	1	0
248763	6	1	3	0	28	9422	0	1	0
248773	6	1	3	0	28	9422	0	1	0
248813	6	1	3	0	28	9422	0	1	0
248823	6	1	3	0	28	9422	0	1	0
248863	6	1	3	0	28	9422	0	1	0
